ID,Severity,State,Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Crossing,Stop,Traffic_Signal,Sunrise_Sunset
A-2460412,4,IL,US/Central,102.74040037001784,60.3379767348813,30.88,4.0,False,False,False,Night
A-2460424,2,NJ,US/Eastern,79.0,39.0,29.86,8.0,False,False,False,Day
A-2460991,3,OH,US/Eastern,88.0,54.0,30.17,4.0,False,False,False,Day
A-2461384,4,FL,US/Eastern,91.0,73.0,31.04,3.0,False,False,False,Day
A-2461428,4,IN,US/Eastern,98.0,75.0,30.94,4.0,False,False,False,Night
A-2462065,4,OH,US/Eastern,99.0,48.0,30.95,3.0,False,False,False,Day
A-2462463,4,PA,US/Eastern,98.0,61.0,30.92,4.0,False,False,False,Day
A-2462832,2,FL,US/Eastern,81.0,64.0,29.88,9.0,True,False,True,Day
A-2462976,4,TN,US/Central,97.61574717129206,53.23149781913473,31.06,3.0,False,False,False,Night
A-2463525,3,IL,US/Central,85.81654704781864,34.40677442932473,29.94,5.0,False,False,False,Day
A-2463577,4,CT,US/Eastern,94.0,48.0,30.97,3.0,False,False,False,Night
A-2463662,4,MI,US/Eastern,99.0,48.0,30.98,2.0,False,False,False,Night
A-2463679,4,MD,US/Eastern,97.0,74.0,31.26,2.0,False,False,False,Night
A-2463740,4,FL,US/Eastern,99.0,49.0,31.05,5.0,False,False,False,Night
A-2463841,4,IN,US/Eastern,94.0,75.0,30.91,2.0,False,False,False,Day
A-2464358,2,GA,US/Eastern,85.0,45.0,30.33,8.0,False,False,False,Day
A-2464873,4,KY,US/Central,98.32644195230056,56.80763960277958,30.96,5.0,False,False,False,Day
A-2465193,4,OH,US/Eastern,96.0,71.0,30.89,4.0,False,False,False,Day
A-2465492,3,IL,US/Central,88.7524274116058,57.34310141470555,29.88,4.0,False,False,False,Night
A-2465642,4,NY,US/Eastern,98.0,44.0,30.75,4.0,False,False,True,Night
A-2465645,4,NY,US/Eastern,100.0,57.0,30.92,3.0,False,False,False,Night
A-2466145,4,GA,US/Eastern,102.0,42.0,31.07,5.0,False,False,False,Day
A-2466185,4,CT,US/Eastern,105.0,76.0,31.16,3.0,False,False,False,Day
A-2466465,2,NY,US/Eastern,77.0,57.0,30.08,8.0,False,False,False,Day
A-2466536,4,IN,US/Central,91.68188615644942,33.118353667378486,31.14,3.0,True,False,False,Night
A-2466616,2,NC,US/Eastern,74.0,61.0,30.22,8.0,False,False,False,Day
A-2467239,4,MD,US/Eastern,84.0,62.0,30.83,3.0,False,False,False,Day
A-2467578,4,OH,US/Eastern,88.0,72.0,30.98,4.0,False,False,False,Day
A-2467642,4,WI,US/Central,97.25452663127764,52.76548851067961,30.93,3.0,False,True,False,Day
A-2468543,4,AZ,US/Mountain,97.20796792577707,72.0,35.73245157161468,3.0,False,False,False,Day
A-2468590,4,AZ,US/Mountain,94.69667527481202,59.0,35.557451278910094,4.0,False,False,False,Day
A-2468613,3,TX,US/Mountain,89.88683031867512,54.0,35.129442900211885,7.0,False,False,False,Day
A-246895,2,PA,US/Eastern,78.0,50.0,29.77,6.0,False,False,True,Day
A-2469004,4,AZ,US/Mountain,92.11307163962952,53.0,36.283001506958804,3.0,False,False,True,Day
A-2469156,4,CO,US/Mountain,89.66081071045272,48.0,36.31023668850517,4.0,False,False,False,Night
A-2469159,4,CO,US/Mountain,97.10043487605323,48.0,35.218317947164905,3.0,False,False,False,Day
A-2469569,4,NV,US/Pacific,103.90957995031057,43.79975351500487,32.65603882249602,3.0,False,False,False,Night
A-2470385,4,CA,US/Pacific,101.88411688165193,42.53321932558594,32.533430925207014,3.0,False,False,False,Night
A-2470597,4,OR,US/Pacific,100.77885975777363,39.69528680860195,32.67735111486461,4.0,False,False,False,Day
A-2470691,2,CA,US/Pacific,79.53442242299943,35.84119893611434,31.942481465719702,9.0,False,False,False,Day
A-2471765,4,CA,US/Pacific,107.5590375493621,76.35860763209153,32.127497660670585,4.0,False,False,False,Day
A-2473078,3,CA,US/Pacific,89.62595746181243,55.506065447013555,31.103507851486974,6.0,False,False,False,Day
A-2473299,4,IA,US/Central,91.22693514639364,51.1519806407239,31.15,3.0,False,False,False,Day
A-2473431,2,TX,US/Central,80.52129092812754,26.321366849457405,30.07,7.0,False,False,False,Day
A-2473593,4,TX,US/Central,100.81905502042997,57.59741199920778,31.1,4.0,False,False,False,Day
A-2474915,4,NJ,US/Eastern,99.0,69.0,30.92,2.0,False,False,False,Day
A-2475326,4,PA,US/Eastern,97.0,50.0,31.09,4.0,False,False,False,Day
A-2475439,4,IN,US/Eastern,96.0,70.0,30.71,3.0,False,False,False,Day
A-2475936,4,GA,US/Eastern,90.0,62.0,31.07,4.0,False,True,False,Day
A-2476256,4,PA,US/Eastern,91.0,70.0,30.98,4.0,False,False,False,Night
A-2476276,4,NJ,US/Eastern,88.0,71.0,31.13,3.0,False,False,False,Night
A-2476698,4,OH,US/Eastern,95.0,62.0,30.9,4.0,False,False,False,Day
A-2476908,4,IL,US/Central,103.36478688537689,56.57401406562418,30.92,2.0,False,False,False,Day
A-2477943,3,IL,US/Central,93.62505887284375,62.508820999771686,30.25,6.0,False,False,False,Day
A-2478424,4,NY,US/Eastern,91.0,72.0,30.72,5.0,False,False,False,Day
A-2478616,3,IL,US/Central,91.64482818557364,61.682512838613995,29.93,6.0,False,False,False,Day
A-2478713,4,GA,US/Eastern,101.0,52.0,30.98,2.0,False,False,False,Day
A-2478725,4,IL,US/Central,88.46407627236997,49.64411302756095,30.94,4.0,False,False,False,Day
A-2478989,4,MD,US/Eastern,96.0,74.0,30.98,2.0,False,False,False,Day
A-2479615,4,VA,US/Eastern,95.0,54.0,31.06,3.0,False,False,False,Day
A-2479819,4,NY,US/Eastern,85.0,47.0,31.1,2.0,False,False,False,Day
A-2480062,4,SC,US/Eastern,92.0,40.0,30.87,2.0,False,False,False,Night
A-2480143,4,OH,US/Eastern,95.0,56.0,31.21,5.0,False,False,False,Day
A-2480779,4,MT,US/Mountain,100.64722865971964,46.0,35.38449467941079,4.0,False,False,False,Day
A-2480866,4,AZ,US/Mountain,98.70513118921168,78.0,35.501105568492946,5.0,True,False,True,Night
A-2481020,2,OR,US/Pacific,77.97356244765771,36.66879363766257,31.00532825464673,8.0,False,False,False,Day
A-2481195,2,WA,US/Pacific,77.44862133243066,58.00272199727279,31.345403835329446,7.0,False,False,False,Day
A-2481914,2,CA,US/Pacific,71.81241547841853,45.47622219292185,31.895146736257544,8.0,False,False,False,Day
A-2482020,4,OR,US/Pacific,93.6830564818453,47.931968996818725,32.690211231873555,3.0,False,False,False,Night
A-2482021,4,OR,US/Pacific,92.59635674352688,38.64017817910061,32.46002386196515,3.0,False,False,True,Night
A-2482508,4,OR,US/Pacific,98.3158855490353,51.28692753287292,32.54615406308297,3.0,True,False,True,Day
A-24826,2,CA,US/Pacific,85.63167958830194,27.794363736107282,32.437291812853,10.0,False,False,False,Day
A-248262,3,VA,US/Eastern,98.0,70.0,30.09,5.0,False,False,True,Day
A-2482853,4,OR,US/Pacific,94.53074171462468,34.88281618539021,33.03977497436136,4.0,False,False,False,Night
A-2484017,2,OR,US/Pacific,81.81191514740372,52.44129051908216,31.118001211393313,9.0,False,False,False,Day
A-2484577,2,CA,US/Pacific,78.09745766556924,63.42497232443005,30.85761231458597,7.0,False,False,False,Night
A-248587,2,PA,US/Eastern,80.0,35.0,29.78,7.0,False,False,False,Day
A-2487615,2,UT,US/Mountain,78.4313422897047,38.0,33.820333910708314,7.0,False,False,False,Day
A-2488006,2,CA,US/Pacific,74.92210073080507,57.01300252484174,31.70187898539332,7.0,False,False,False,Night
A-2488424,4,CA,US/Pacific,96.30040821091953,42.165673706813486,32.114854971119584,3.0,False,False,False,Day
A-2488667,4,CA,US/Pacific,94.54735883334882,51.28766805797351,32.439053664143614,5.0,False,False,False,Day
A-2489157,4,LA,US/Central,94.64391443492337,72.32071716885204,31.01,4.0,False,False,False,Night
A-2489216,2,UT,US/Mountain,76.18015512162057,56.0,34.34353963825728,8.0,False,False,False,Day
A-2489228,2,CO,US/Mountain,76.57277359680901,61.0,34.95080838293428,8.0,False,False,False,Day
A-2489395,2,CA,US/Pacific,88.28012434481066,57.257866092068966,31.563239369470544,9.0,False,False,False,Night
A-2490019,2,CA,US/Pacific,77.83555329326377,45.57595196308304,31.815745822797183,8.0,False,False,False,Night
A-2490226,3,FL,US/Eastern,93.0,61.0,29.95,6.0,False,False,False,Night
A-2491100,2,CA,US/Pacific,84.16612591841205,40.39821146599792,31.32639074284162,7.0,False,False,False,Day
A-2491237,4,CA,US/Pacific,101.76126501004362,37.52922653721243,32.89372574382094,4.0,False,False,False,Night
A-2491370,2,CA,US/Pacific,75.76430935830477,20.563242115307943,31.63258336313851,6.0,False,False,False,Day
A-2491770,2,MN,US/Central,73.0866756414031,41.56537618898378,30.07,7.0,False,False,False,Night
A-2492474,2,NH,US/Eastern,86.0,69.0,30.09,8.0,False,False,False,Night
A-2493248,3,CO,US/Mountain,81.37052380511584,68.0,34.56688374385088,6.0,False,False,False,Day
A-2494070,3,IL,US/Central,87.26192816811879,58.792998976541085,30.1,6.0,False,False,False,Night
A-2494449,2,OR,US/Pacific,79.95399506397123,32.36645739232073,30.95974615709042,7.0,False,False,False,Day
A-2495496,2,OR,US/Pacific,73.84152689700058,46.60785028307149,31.750006162955664,8.0,False,False,False,Day
A-24960,2,CA,US/Pacific,79.06791916446295,41.62418946577224,31.07228227635318,7.0,False,False,False,Night
A-2496318,2,CA,US/Pacific,93.74029017906471,31.01716547743115,31.488084541076482,7.0,False,False,False,Night
A-2497331,2,CA,US/Pacific,86.13447035089095,61.54893398731535,31.889875343206892,7.0,False,False,False,Night
A-2498550,4,MI,US/Eastern,95.0,39.0,31.01,3.0,False,False,False,Night
A-2498635,2,FL,US/Eastern,72.0,29.0,30.06,6.0,False,False,False,Day
A-2498777,2,MN,US/Central,88.52591727660915,68.15399295909995,30.27,7.0,False,False,False,Night
A-2500186,4,IA,US/Central,97.6178424347018,68.12434276896393,31.0,2.0,False,False,False,Night
A-2500256,2,AL,US/Central,79.97603530829463,36.8054171116408,30.01,7.0,False,False,False,Night
A-2500365,4,WA,US/Pacific,95.41646912283605,65.62940113211633,32.46834346988747,4.0,False,False,False,Night
A-2500949,2,CA,US/Pacific,79.48596114685546,30.69353148221783,31.08498470077756,8.0,False,False,False,Day
A-2501740,2,CA,US/Pacific,66.20439223842095,43.29721567052492,31.418734729702013,7.0,False,False,False,Night
A-2501863,2,CA,US/Pacific,75.32015780391829,23.1242776387582,31.472734110905115,8.0,False,False,False,Night
A-2502614,2,MN,US/Central,82.65515839350509,32.65999912263989,29.98,9.0,False,False,False,Night
A-2503503,2,CA,US/Pacific,91.86032432171652,36.21922541785083,31.70272717750743,8.0,False,False,False,Day
A-2505374,2,CA,US/Pacific,85.12476131795805,49.94899698667108,32.00278169999282,7.0,False,False,False,Night
A-2505548,4,NY,US/Eastern,108.0,66.0,31.2,6.0,False,False,False,Day
A-2505585,4,IN,US/Eastern,88.0,47.0,30.84,5.0,False,False,False,Night
A-250844,2,PA,US/Eastern,87.0,62.0,29.93,6.0,False,False,True,Day
A-2508592,4,MI,US/Eastern,95.0,49.0,30.98,3.0,False,False,False,Night
A-2509360,3,OR,US/Pacific,86.8395615765012,63.84768668997741,31.408978109102467,6.0,False,False,False,Day
A-2511740,2,CA,US/Pacific,86.00737362608243,37.98690014398772,31.288591940815806,7.0,False,False,False,Day
A-2512322,4,GA,US/Eastern,99.0,55.0,31.1,3.0,False,False,True,Night
A-2512499,3,CO,US/Mountain,88.80375715963201,41.0,35.76511476577849,5.0,False,False,False,Day
A-2512759,2,CA,US/Pacific,89.61242137471808,36.47863890727384,31.623402037970454,7.0,False,False,True,Night
A-2514650,4,IL,US/Central,98.13302928596528,51.55726849479279,30.94,5.0,False,False,True,Day
A-251547,2,PA,US/Eastern,89.0,64.0,30.19,7.0,False,False,False,Day
A-2515578,2,CA,US/Pacific,76.16902629877374,46.288846437731394,31.87303585953734,9.0,False,False,False,Day
A-2515724,2,CA,US/Pacific,78.77939603400844,57.27011897511457,31.852739869582958,7.0,False,False,False,Night
A-2515810,2,CA,US/Pacific,73.30771351927284,25.743355560267677,32.13375456638734,8.0,False,False,False,Night
A-2515955,4,VA,US/Eastern,96.0,63.0,30.94,2.0,False,False,False,Day
A-2516596,2,CA,US/Pacific,79.97789139162774,22.91157925107909,31.08931295408835,7.0,False,False,False,Night
A-2516994,2,CA,US/Pacific,78.38936970199892,40.494536182720125,32.052016765724424,6.0,False,False,False,Day
A-2518400,2,CA,US/Pacific,85.10439267852156,51.311347770192626,31.63854307433662,8.0,False,False,False,Day
A-2518806,4,SC,US/Eastern,102.0,68.0,30.84,3.0,False,False,False,Day
A-2519488,2,CA,US/Pacific,88.34108427550338,42.4443589205268,31.261055115196314,6.0,False,False,False,Day
A-2520292,2,CA,US/Pacific,80.86138395444836,39.230449811133354,31.796321088984204,8.0,False,False,False,Night
A-2521657,2,CA,US/Pacific,80.52973891821922,62.54182994137131,31.04877276174594,7.0,False,False,False,Day
A-252250,2,PA,US/Eastern,72.0,58.0,30.22,9.0,False,False,False,Night
A-2523441,2,CA,US/Pacific,78.09997537638617,26.19676843365079,31.96709613214142,8.0,False,False,False,Night
A-2524427,4,SC,US/Eastern,94.0,39.0,30.96,4.0,False,False,False,Day
A-2524447,4,FL,US/Eastern,102.0,59.0,30.72,3.0,False,False,False,Night
A-2524481,3,IL,US/Central,92.64971695298344,53.34755342490401,29.96,8.0,False,False,False,Day
A-2524544,2,UT,US/Mountain,72.63486535569255,59.0,35.09817045021433,8.0,False,False,False,Night
A-2525469,2,CA,US/Pacific,85.9717252626894,28.16417094194525,31.334065242707787,7.0,True,False,True,Day
A-2526251,2,CA,US/Pacific,62.36968599274451,35.68211501185683,31.839332276818837,8.0,False,False,False,Day
A-2527468,4,AZ,US/Mountain,97.4235631831721,42.0,35.501011876370995,4.0,False,False,False,Night
A-2528978,2,CA,US/Pacific,71.18874910561864,31.775538495687208,31.658414237213876,8.0,False,False,False,Day
A-2529849,2,CA,US/Pacific,72.21536830915585,21.859234930287673,31.524321216235297,8.0,False,False,False,Night
A-2530015,4,CA,US/Pacific,106.10500395021224,59.06357837147024,32.35505892523954,4.0,False,False,True,Day
A-2530669,3,TX,US/Central,96.07735891509564,70.4141001999193,30.0,6.0,False,False,False,Night
A-2531120,2,CA,US/Pacific,91.00218081302944,65.96883808661943,31.044165348995342,7.0,False,False,False,Day
A-2531262,2,CA,US/Pacific,80.1042167401999,23.68413887733518,30.82032917137133,9.0,False,False,False,Night
A-2531884,4,MD,US/Eastern,98.0,70.0,30.81,2.0,False,False,False,Night
A-2533239,4,SC,US/Eastern,97.0,76.0,30.96,5.0,False,False,False,Night
A-2534759,2,IN,US/Eastern,85.0,39.0,30.45,9.0,False,False,False,Night
A-2535865,2,CA,US/Pacific,76.04609029279686,26.2530166683192,32.06048739520214,6.0,False,False,False,Day
A-2536419,4,WA,US/Pacific,101.9617938345322,64.2470737544217,32.86445037601493,4.0,False,False,False,Day
A-2537352,4,TX,US/Central,95.66327670430823,53.446009502770735,31.01,4.0,False,False,True,Day
A-2538152,4,KS,US/Central,102.60044336072322,48.92757528359299,30.88,4.0,False,False,False,Night
A-2538162,4,WI,US/Central,100.23147789667834,52.17830518938027,30.93,4.0,False,False,False,Night
A-2538169,2,MN,US/Central,87.14508787420563,46.0001642880663,30.28,7.0,False,False,False,Night
A-2538509,2,CA,US/Pacific,84.94390118036857,42.26882052504933,32.27300803538871,9.0,False,False,False,Night
A-2539611,3,CO,US/Mountain,95.35519344921951,74.0,35.98675017506115,7.0,False,False,False,Day
A-2540368,2,CA,US/Pacific,71.3834548391033,42.48550225121631,31.67305051183066,8.0,False,False,False,Day
A-2540654,4,GA,US/Eastern,89.0,34.0,31.07,4.0,False,False,False,Night
A-2540761,2,MN,US/Central,80.10833981036122,63.20150318411256,30.05,8.0,False,False,False,Day
A-2541554,2,CA,US/Pacific,88.11739579813104,66.22869170676469,31.778551404122407,7.0,False,False,False,Day
A-2541640,2,CA,US/Pacific,87.38063698305186,60.45942685822154,31.369351088899165,6.0,False,False,False,Day
A-2542072,4,VA,US/Eastern,101.0,71.0,30.94,2.0,False,False,False,Day
A-254428,1,MD,US/Eastern,80.0,31.0,30.1,10.0,False,False,False,Day
A-2544671,2,CA,US/Pacific,75.04775219854929,51.74443946732006,31.314405015149717,7.0,False,False,False,Day
A-2545054,4,NY,US/Eastern,94.0,73.0,30.85,5.0,False,False,False,Night
A-2545212,2,UT,US/Mountain,78.08878577470816,51.0,35.5416284714332,7.0,False,False,False,Day
A-2545320,4,WA,US/Pacific,89.78196452473163,33.70279114041567,32.48151466548977,4.0,False,False,False,Day
A-2545831,2,CA,US/Pacific,81.37395241384152,54.10550993408532,31.134409411748337,6.0,False,False,True,Day
A-2547166,4,FL,US/Eastern,93.0,61.0,31.03,2.0,False,False,False,Night
A-2547441,2,UT,US/Mountain,74.55330345557512,26.0,35.46601926855228,7.0,False,False,False,Night
A-2547607,4,WA,US/Pacific,96.03538527100196,63.59145653870167,32.708471694059035,4.0,False,False,False,Night
A-2548679,3,FL,US/Eastern,87.0,50.0,30.1,7.0,False,False,False,Day
A-2549367,2,CA,US/Pacific,82.98088608691313,45.96795238323505,31.323577833053495,8.0,False,False,False,Day
A-254966,3,PA,US/Eastern,96.0,70.0,30.01,6.0,False,False,False,Day
A-2550681,2,CA,US/Pacific,79.06257638321144,38.50799038141467,30.951509080827588,8.0,False,False,False,Day
A-2550771,4,CA,US/Pacific,92.20052836797366,35.30041267584978,32.72184836787446,3.0,False,True,False,Day
A-2551578,4,MD,US/Eastern,86.0,69.0,31.02,5.0,False,False,False,Day
A-2551940,2,UT,US/Mountain,73.74957491312603,50.0,34.969763525196605,8.0,False,False,False,Day
A-2552053,4,WA,US/Pacific,98.5635482425485,65.13748199357777,31.877807913021275,3.0,False,False,False,Night
A-2553822,2,CA,US/Pacific,81.5763210920129,43.42588925380761,31.956734289543366,8.0,False,False,False,Night
A-2554353,2,CA,US/Pacific,80.53398313595837,58.551677578260936,31.99602225815593,9.0,False,False,False,Day
A-2554509,2,CA,US/Pacific,93.85726164586698,44.084112198328945,31.984993000538825,8.0,False,False,False,Night
A-2555421,2,CA,US/Pacific,79.425512420646,54.771022199116395,31.830625432904775,9.0,True,False,False,Day
A-2555910,2,UT,US/Mountain,80.34496262154893,49.0,36.18215628085843,8.0,False,False,False,Day
A-2556816,4,MD,US/Eastern,94.0,66.0,30.87,3.0,False,False,True,Day
A-2557918,2,CA,US/Pacific,82.97537683519748,34.37488998118619,30.961077446847366,8.0,False,False,False,Day
A-2558096,4,DE,US/Eastern,91.0,64.0,31.01,2.0,False,False,False,Day
A-255838,2,PA,US/Eastern,85.0,58.0,30.15,9.0,True,False,True,Day
A-2559956,4,CO,US/Mountain,92.5366688446744,52.0,35.63121173885952,2.0,False,False,False,Day
A-2560092,4,WA,US/Pacific,88.98055216650165,62.20757835410201,32.15913222901822,4.0,False,False,False,Day
A-2560551,2,CA,US/Pacific,82.32180194649644,35.367042770326734,31.26117192772382,8.0,True,False,True,Night
A-2561428,2,MN,US/Central,88.26153260569323,64.89459475626207,29.85,10.0,False,False,False,Day
A-2563043,4,CO,US/Mountain,85.42469464608187,52.0,35.94704100217638,4.0,False,False,False,Day
A-2563903,2,CA,US/Pacific,78.90505641967025,51.17109290353301,31.911473561583776,7.0,False,False,False,Day
A-2564299,2,MN,US/Central,84.3794303555372,46.64000657552448,29.39,8.0,False,False,False,Day
A-2564456,3,CO,US/Mountain,84.07592722777366,57.0,34.71018305336123,5.0,False,False,False,Day
A-2564854,2,CA,US/Pacific,80.46435894937754,28.971945677322342,31.875987768979773,7.0,False,False,False,Night
A-25652,3,CA,US/Pacific,94.88451587011832,67.88619900424936,31.981654917008193,5.0,False,False,False,Day
A-2565391,4,CO,US/Mountain,90.82565537471451,53.0,36.43750375004522,4.0,False,False,False,Night
A-2565410,3,WA,US/Pacific,92.5711893164418,30.337331554940402,31.805532830262138,5.0,False,False,False,Night
A-2566087,4,NY,US/Eastern,89.0,37.0,31.01,3.0,False,False,True,Night
A-2566614,2,CA,US/Pacific,80.22787544553293,40.698054765679366,31.824153511598794,8.0,False,False,True,Day
A-2568394,2,CA,US/Pacific,83.62283562747369,41.42886381016281,31.529237476009655,8.0,False,False,False,Day
A-2568942,2,CA,US/Pacific,77.34842295251465,23.069304882484726,31.138728528266206,8.0,False,False,False,Day
A-2569030,2,CA,US/Pacific,85.64511146236005,59.18619689212899,31.708827629838524,8.0,False,False,True,Night
A-2569134,4,MI,US/Eastern,93.0,51.0,31.07,4.0,False,False,True,Day
A-2569181,4,NY,US/Eastern,95.0,66.0,30.92,5.0,False,False,True,Day
A-2569201,4,TN,US/Eastern,86.0,62.0,30.94,4.0,False,False,False,Night
A-2569428,2,MN,US/Central,75.64403676241274,24.085425819734482,30.39,8.0,False,False,False,Day
A-256951,3,MD,US/Eastern,82.0,48.0,30.15,8.0,False,False,False,Day
A-2570275,2,CA,US/Pacific,89.38056549966055,48.22123876343637,31.711496809051738,8.0,False,False,False,Day
A-2570708,2,CA,US/Pacific,88.86333302271406,58.999826756004204,31.475593067889573,7.0,False,False,False,Night
A-2570863,4,GA,US/Eastern,95.0,60.0,31.01,4.0,False,False,False,Night
A-2571128,2,OR,US/Pacific,73.59174369836578,33.86470169367293,31.56687445126561,9.0,False,False,False,Day
A-2571213,2,OR,US/Pacific,72.17337585450672,18.270121558617987,31.971795473940038,7.0,False,False,False,Night
A-2571700,2,CA,US/Pacific,90.57505927472303,52.72191390805181,31.7572481411734,7.0,False,False,False,Day
A-2572452,2,MN,US/Central,82.11220704371824,58.034376292225026,29.83,8.0,False,False,False,Night
A-2574752,2,CA,US/Pacific,72.8498229366734,26.789694503808644,32.05933200380695,7.0,False,False,False,Night
A-2574830,4,GA,US/Eastern,96.0,77.0,31.11,3.0,False,False,False,Day
A-2574834,4,IL,US/Central,99.55366026492104,36.21289671015892,30.91,3.0,False,False,False,Night
A-2575128,2,CA,US/Pacific,85.39246911446597,60.68646723115785,31.984138357637587,7.0,False,False,False,Night
A-2575146,4,CA,US/Pacific,97.0987356835971,53.63359948841189,32.55939456891116,3.0,False,False,False,Night
A-2575311,2,CA,US/Pacific,86.19986054832594,43.5527001651989,31.76683861067264,9.0,False,True,False,Night
A-2575663,4,MI,US/Eastern,92.0,48.0,30.54,3.0,False,False,False,Day
A-2577233,2,OR,US/Pacific,91.88418444491683,35.72319401921524,31.63762172496285,8.0,False,False,False,Day
A-2577934,2,CA,US/Pacific,85.33940072113288,42.22899194282892,31.8997443423937,8.0,False,False,False,Day
A-2578246,4,MI,US/Eastern,87.0,59.0,31.01,2.0,False,False,False,Night
A-257849,2,PA,US/Eastern,80.0,50.0,30.15,8.0,True,False,False,Day
A-2579924,4,GA,US/Eastern,90.0,68.0,30.9,2.0,False,False,False,Day
A-2580542,4,TN,US/Central,93.22194129281311,31.344828980256203,31.07,3.0,False,False,False,Night
A-2580823,4,MI,US/Eastern,99.0,45.0,31.09,3.0,False,False,False,Day
A-2580869,4,CO,US/Mountain,92.12162772603553,43.0,35.268979183687634,5.0,False,False,False,Day
A-2581272,2,OR,US/Pacific,93.0260863085291,44.98954874621341,32.03936404440233,8.0,False,False,False,Day
A-2581300,4,OR,US/Pacific,90.81648778210858,63.109451325197575,32.32827921268437,4.0,False,False,False,Day
A-2581460,3,CO,US/Mountain,82.6905920182356,50.0,34.24450660619221,5.0,False,False,False,Day
A-2582085,2,OR,US/Pacific,87.38500250994365,48.411342715940556,31.444660541869254,8.0,False,False,True,Day
A-2582720,4,FL,US/Eastern,98.0,47.0,31.07,1.0,False,False,False,Night
A-2583455,2,CA,US/Pacific,80.33177070454747,51.45669577485954,30.854741725147562,6.0,False,False,True,Night
A-2586147,2,CA,US/Pacific,86.33912984024545,45.22158455359337,31.325425113825375,9.0,False,False,True,Day
A-2586444,4,MI,US/Eastern,91.0,53.0,31.15,4.0,False,False,False,Day
A-2586723,4,AZ,US/Mountain,100.07873554941919,47.0,35.63444384660069,5.0,False,False,False,Night
A-2586809,4,OR,US/Pacific,96.11989424344812,62.46303918363157,32.51652356020186,4.0,False,True,False,Day
A-2587981,4,FL,US/Eastern,94.0,53.0,31.06,3.0,False,False,True,Day
A-2588121,2,UT,US/Mountain,74.23377320220565,43.0,33.71804837949096,7.0,False,False,False,Day
A-2589560,4,VA,US/Eastern,90.0,62.0,31.3,5.0,False,False,False,Day
A-2589563,2,CT,US/Eastern,90.0,62.0,29.94,4.0,False,False,False,Night
A-2589764,4,UT,US/Mountain,97.62515057899975,58.0,36.15076793879161,6.0,False,False,False,Day
A-2590459,2,CA,US/Pacific,84.44127791684492,54.40115820906509,31.526596397738743,8.0,False,False,False,Day
A-2591013,2,UT,US/Mountain,80.67899685589222,59.0,35.64298510453427,7.0,False,False,False,Day
A-2591722,2,CA,US/Pacific,81.80481527957298,36.003857224820614,31.709089732229298,8.0,False,False,False,Day
A-2591880,4,WI,US/Central,97.82052172419529,37.09353389020703,30.56,4.0,False,False,False,Day
A-2591883,3,TX,US/Central,83.8914687342926,38.66060373507413,29.79,4.0,False,False,False,Day
A-2592640,2,CA,US/Pacific,83.3771038620319,34.97878897343478,31.094400524876974,7.0,False,False,False,Night
A-2592990,4,WA,US/Pacific,103.59916418249662,49.842224745918884,32.434758860378714,2.0,True,False,True,Night
A-2593007,4,OR,US/Pacific,99.19172685642334,46.624282042841855,32.52461854626758,4.0,False,False,False,Day
A-2593030,4,WA,US/Pacific,100.72293130673162,43.43009870786653,33.261989237155866,4.0,False,False,False,Day
A-2593260,2,CA,US/Pacific,79.37455390411625,43.07738340061613,31.142985556018314,7.0,False,False,False,Day
A-2593266,2,CA,US/Pacific,81.01632775454011,58.15130428500676,31.311684606039655,9.0,False,False,False,Day
A-2593397,2,CA,US/Pacific,84.31005908494383,28.930719896258644,31.14629433728098,8.0,False,False,False,Night
A-2594666,2,CA,US/Pacific,88.07703244622647,41.654083012602165,30.675765479804326,8.0,False,True,False,Day
A-259479,3,PA,US/Eastern,83.0,54.0,29.88,4.0,False,False,False,Day
A-2595426,4,IN,US/Central,112.93535169479145,73.79541306470408,30.84,3.0,False,False,False,Day
A-2595526,4,FL,US/Eastern,101.0,63.0,30.93,4.0,False,False,False,Day
A-2595558,4,IL,US/Central,100.55636475716022,73.43509616632983,30.97,3.0,False,False,False,Day
A-2595726,2,OR,US/Pacific,86.62544585771164,59.510714922755014,32.227604061405835,7.0,False,False,False,Day
A-2595806,2,CA,US/Pacific,85.87194621963143,41.53286816274281,31.34948462617568,9.0,False,False,False,Night
A-259623,3,MD,US/Eastern,86.0,52.0,29.92,5.0,False,False,False,Day
A-2596952,4,WA,US/Pacific,100.41623830953822,35.72103045483835,32.37954022580774,3.0,False,False,False,Day
A-2597259,2,CA,US/Pacific,91.89250696694238,64.55367960712199,31.40306130808963,10.0,False,False,False,Day
A-2597724,2,CA,US/Pacific,92.43151350428869,56.129408513104664,31.71674285711991,8.0,False,False,False,Day
A-2597876,2,CA,US/Pacific,82.30881428578593,30.345389600208208,31.55672278240782,7.0,False,False,False,Night
A-2598206,4,AZ,US/Mountain,80.31716516480724,36.0,36.621345821122844,5.0,False,False,False,Day
A-259865,2,PA,US/Eastern,80.0,39.0,30.2,8.0,True,False,True,Day
A-2599282,2,CA,US/Pacific,82.88676354742421,32.45704393932415,31.904855700849968,10.0,False,False,False,Night
A-2600231,4,FL,US/Eastern,96.0,70.0,31.11,5.0,False,False,False,Night
A-2600284,2,UT,US/Mountain,79.54685643710448,35.0,34.23737640966288,5.0,False,False,False,Day
